split,model,layer,duration,duration_val,language,test_split,metric,score
test,SpidR MMS-ulab,5,1h,60,ukr,dev,per,63.11
test,SpidR MMS-ulab,5,1h,60,ukr,dev,pnmi,64.02
test,SpidR MMS-ulab,5,1h,60,ukr,dev,r_val,55.09
test,SpidR MMS-ulab,5,10h,600,wol,test,f1,71.0
test,SpidR MMS-ulab,5,10h,600,wol,test,per,56.98
test,SpidR MMS-ulab,5,10h,600,wol,test,pnmi,65.82
test,SpidR MMS-ulab,5,10h,600,wol,test,r_val,56.08
test,SpidR MMS-ulab,6,10min,10,wol,test,f1,66.97
test,SpidR MMS-ulab,6,10min,10,wol,test,per,71.57
test,SpidR MMS-ulab,6,10min,10,wol,test,pnmi,60.24
test,SpidR MMS-ulab,6,10min,10,wol,test,r_val,48.03
test,SpidR MMS-ulab,5,1h,60,wol,test,f1,70.5
test,SpidR MMS-ulab,5,1h,60,wol,test,per,57.33
test,SpidR MMS-ulab,5,1h,60,wol,test,pnmi,65.63
test,SpidR MMS-ulab,5,1h,60,wol,test,r_val,55.74
test,SpidR MMS-ulab,5,0,1,cmn,test,f1,57.54
test,SpidR MMS-ulab,5,0,1,cmn,test,per,126.37
test,SpidR MMS-ulab,5,0,1,cmn,test,pnmi,54.57
test,SpidR MMS-ulab,5,0,1,cmn,test,r_val,11.83
test,SpidR MMS-ulab,5,0,1,deu,dev,f1,66.63
test,SpidR MMS-ulab,5,0,1,deu,dev,per,90.14
test,SpidR MMS-ulab,5,0,1,deu,dev,pnmi,52.98
test,SpidR MMS-ulab,5,0,1,deu,dev,r_val,45.85
test,SpidR MMS-ulab,5,0,1,eng,test,f1,64.96
test,SpidR MMS-ulab,5,0,1,eng,test,per,98.08
test,SpidR MMS-ulab,5,0,1,eng,test,pnmi,53.18
test,SpidR MMS-ulab,5,0,1,eng,test,r_val,38.74
test,SpidR MMS-ulab,5,0,1,eus,test,f1,69.61
test,SpidR MMS-ulab,5,0,1,eus,test,per,62.15
test,SpidR MMS-ulab,5,0,1,eus,test,pnmi,65.02
test,SpidR MMS-ulab,5,0,1,eus,test,r_val,53.96
test,SpidR MMS-ulab,5,0,1,fra,test,f1,63.78
test,SpidR MMS-ulab,5,0,1,fra,test,per,89.49
test,SpidR MMS-ulab,5,0,1,fra,test,pnmi,56.34
test,SpidR MMS-ulab,5,0,1,fra,test,r_val,34.73
test,SpidR MMS-ulab,5,0,1,jpn,test,f1,70.36
test,SpidR MMS-ulab,5,0,1,jpn,test,per,63.89
test,SpidR MMS-ulab,5,0,1,jpn,test,pnmi,60.24
test,SpidR MMS-ulab,5,0,1,jpn,test,r_val,58.07
test,SpidR MMS-ulab,5,0,1,swa,dev,f1,68.02
test,SpidR MMS-ulab,5,0,1,swa,dev,per,63.89
test,SpidR MMS-ulab,5,0,1,swa,dev,pnmi,58.57
test,SpidR MMS-ulab,5,0,1,swa,dev,r_val,52.78
test,SpidR MMS-ulab,5,0,1,tam,dev,f1,65.76
test,SpidR MMS-ulab,5,0,1,tam,dev,per,79.8
test,SpidR MMS-ulab,5,0,1,tam,dev,pnmi,55.89
test,SpidR MMS-ulab,5,0,1,tam,dev,r_val,43.74
test,SpidR MMS-ulab,5,0,1,tha,dev,f1,63.14
test,SpidR MMS-ulab,5,0,1,tha,dev,per,89.63
test,SpidR MMS-ulab,5,0,1,tha,dev,pnmi,54.82
test,SpidR MMS-ulab,5,0,1,tha,dev,r_val,44.02
test,SpidR MMS-ulab,5,0,1,tur,dev,f1,59.86
test,SpidR MMS-ulab,5,0,1,tur,dev,per,80.24
test,SpidR MMS-ulab,5,0,1,tur,dev,pnmi,55.47
test,SpidR MMS-ulab,5,0,1,tur,dev,r_val,43.72
test,SpidR MMS-ulab,5,0,1,ukr,dev,f1,65.17
test,SpidR MMS-ulab,5,0,1,ukr,dev,per,79.3
test,SpidR MMS-ulab,5,0,1,ukr,dev,pnmi,59.66
test,SpidR MMS-ulab,5,0,1,ukr,dev,r_val,45.46
test,SpidR MMS-ulab,5,0,1,wol,test,f1,67.63
test,SpidR MMS-ulab,5,0,1,wol,test,per,68.86
test,SpidR MMS-ulab,5,0,1,wol,test,pnmi,62.16
test,SpidR MMS-ulab,5,0,1,wol,test,r_val,48.58
test,SpidR VP-20,6,10h,600,cmn,test,f1,56.08
test,SpidR VP-20,6,10h,600,cmn,test,per,103.87
test,SpidR VP-20,6,10h,600,cmn,test,pnmi,60.58
test,SpidR VP-20,6,10h,600,cmn,test,r_val,21.78
test,SpidR VP-20,7,10min,10,cmn,test,f1,57.06
test,SpidR VP-20,7,10min,10,cmn,test,per,106.35
test,SpidR VP-20,7,10min,10,cmn,test,pnmi,59.1
test,SpidR VP-20,7,10min,10,cmn,test,r_val,19.59
test,SpidR VP-20,7,1h,60,cmn,test,f1,57.8
test,SpidR VP-20,7,1h,60,cmn,test,per,104.32
test,SpidR VP-20,7,1h,60,cmn,test,pnmi,61.33
test,SpidR VP-20,7,1h,60,cmn,test,r_val,21.36
test,SpidR VP-20,6,10h,600,deu,dev,f1,66.36
test,SpidR VP-20,6,10h,600,deu,dev,per,60.98
test,SpidR VP-20,6,10h,600,deu,dev,pnmi,61.61
test,SpidR VP-20,6,10h,600,deu,dev,r_val,58.61
test,SpidR VP-20,7,10min,10,deu,dev,f1,67.04
test,SpidR VP-20,7,10min,10,deu,dev,per,63.52
test,SpidR VP-20,7,10min,10,deu,dev,pnmi,60.82
test,SpidR VP-20,7,10min,10,deu,dev,r_val,57.88
test,SpidR VP-20,7,1h,60,deu,dev,f1,68.71
test,SpidR VP-20,7,1h,60,deu,dev,per,59.99
test,SpidR VP-20,7,1h,60,deu,dev,pnmi,62.57
test,SpidR VP-20,7,1h,60,deu,dev,r_val,60.07
test,SpidR VP-20,6,10h,600,eng,test,f1,65.13
test,SpidR VP-20,6,10h,600,eng,test,per,52.71
test,SpidR VP-20,6,10h,600,eng,test,pnmi,62.93
test,SpidR VP-20,6,10h,600,eng,test,r_val,64.01
test,SpidR VP-20,7,10min,10,eng,test,f1,67.62
test,SpidR VP-20,7,10min,10,eng,test,per,63.48
test,SpidR VP-20,7,10min,10,eng,test,pnmi,62.99
test,SpidR VP-20,7,10min,10,eng,test,r_val,58.65
test,SpidR VP-20,7,1h,60,eng,test,f1,66.91
test,SpidR VP-20,7,1h,60,eng,test,per,60.63
test,SpidR VP-20,7,1h,60,eng,test,pnmi,63.64
test,SpidR VP-20,7,1h,60,eng,test,r_val,59.59
test,SpidR VP-20,6,10h,600,eus,test,f1,71.63
test,SpidR VP-20,6,10h,600,eus,test,per,39.36
test,SpidR VP-20,6,10h,600,eus,test,pnmi,72.01
test,SpidR VP-20,6,10h,600,eus,test,r_val,67.55
test,SpidR VP-20,7,10min,10,eus,test,f1,73.21
test,SpidR VP-20,7,10min,10,eus,test,per,41.07
test,SpidR VP-20,7,10min,10,eus,test,pnmi,70.28
test,SpidR VP-20,7,10min,10,eus,test,r_val,67.59
test,SpidR VP-20,7,1h,60,eus,test,f1,74.1
test,SpidR VP-20,7,1h,60,eus,test,per,37.44
test,SpidR VP-20,7,1h,60,eus,test,pnmi,71.49
test,SpidR VP-20,7,1h,60,eus,test,r_val,69.19
test,SpidR VP-20,6,10h,600,fra,test,f1,63.4
test,SpidR VP-20,6,10h,600,fra,test,per,50.42
test,SpidR VP-20,6,10h,600,fra,test,pnmi,64.22
test,SpidR VP-20,6,10h,600,fra,test,r_val,58.27
test,SpidR VP-20,7,10min,10,fra,test,f1,68.86
test,SpidR VP-20,7,10min,10,fra,test,per,47.13
test,SpidR VP-20,7,10min,10,fra,test,pnmi,64.56
test,SpidR VP-20,7,10min,10,fra,test,r_val,63.14
test,SpidR VP-20,7,1h,60,fra,test,f1,67.38
test,SpidR VP-20,7,1h,60,fra,test,per,49.68
test,SpidR VP-20,7,1h,60,fra,test,pnmi,66.4
test,SpidR VP-20,7,1h,60,fra,test,r_val,59.0
test,SpidR VP-20,6,10h,600,jpn,test,f1,67.66
test,SpidR VP-20,6,10h,600,jpn,test,per,63.41
test,SpidR VP-20,6,10h,600,jpn,test,pnmi,63.06
test,SpidR VP-20,6,10h,600,jpn,test,r_val,54.94
test,SpidR VP-20,7,10min,10,jpn,test,f1,70.77
test,SpidR VP-20,7,10min,10,jpn,test,per,53.13
test,SpidR VP-20,7,10min,10,jpn,test,pnmi,64.31
test,SpidR VP-20,7,10min,10,jpn,test,r_val,63.61
test,SpidR VP-20,7,1h,60,jpn,test,f1,70.58
test,SpidR VP-20,7,1h,60,jpn,test,per,58.02
test,SpidR VP-20,7,1h,60,jpn,test,pnmi,64.96
test,SpidR VP-20,7,1h,60,jpn,test,r_val,58.25
test,SpidR VP-20,6,10h,600,swa,dev,f1,65.05
test,SpidR VP-20,6,10h,600,swa,dev,per,49.99
test,SpidR VP-20,6,10h,600,swa,dev,pnmi,62.1
test,SpidR VP-20,6,10h,600,swa,dev,r_val,60.6
test,SpidR VP-20,7,10min,10,swa,dev,f1,64.57
test,SpidR VP-20,7,10min,10,swa,dev,per,55.57
test,SpidR VP-20,7,10min,10,swa,dev,pnmi,59.36
test,SpidR VP-20,7,10min,10,swa,dev,r_val,58.1
test,SpidR VP-20,7,1h,60,swa,dev,f1,65.6
test,SpidR VP-20,7,1h,60,swa,dev,per,55.34
test,SpidR VP-20,7,1h,60,swa,dev,pnmi,61.75
test,SpidR VP-20,7,1h,60,swa,dev,r_val,57.68
test,SpidR VP-20,6,10h,600,tam,dev,f1,66.5
test,SpidR VP-20,6,10h,600,tam,dev,per,59.0
test,SpidR VP-20,6,10h,600,tam,dev,pnmi,61.44
test,SpidR VP-20,6,10h,600,tam,dev,r_val,58.18
test,SpidR VP-20,7,10min,10,tam,dev,f1,66.81
test,SpidR VP-20,7,10min,10,tam,dev,per,60.52
test,SpidR VP-20,7,10min,10,tam,dev,pnmi,59.99
test,SpidR VP-20,7,10min,10,tam,dev,r_val,56.61
test,SpidR VP-20,7,1h,60,tam,dev,f1,67.73
test,SpidR VP-20,7,1h,60,tam,dev,per,62.3
test,SpidR VP-20,7,1h,60,tam,dev,pnmi,61.26
test,SpidR VP-20,7,1h,60,tam,dev,r_val,55.59
test,SpidR VP-20,6,10h,600,tha,dev,f1,63.5
test,SpidR VP-20,6,10h,600,tha,dev,per,76.27
test,SpidR VP-20,6,10h,600,tha,dev,pnmi,58.24
test,SpidR VP-20,6,10h,600,tha,dev,r_val,53.25
test,SpidR VP-20,7,10min,10,tha,dev,f1,64.72
test,SpidR VP-20,7,10min,10,tha,dev,per,81.69
test,SpidR VP-20,7,10min,10,tha,dev,pnmi,56.77
test,SpidR VP-20,7,10min,10,tha,dev,r_val,51.29
test,SpidR VP-20,7,1h,60,tha,dev,f1,63.05
test,SpidR VP-20,7,1h,60,tha,dev,per,82.98
test,SpidR VP-20,7,1h,60,tha,dev,pnmi,57.82
test,SpidR VP-20,7,1h,60,tha,dev,r_val,47.68
test,SpidR VP-20,6,10h,600,tur,dev,f1,58.51
test,SpidR VP-20,6,10h,600,tur,dev,per,71.17
test,SpidR VP-20,6,10h,600,tur,dev,pnmi,58.78
test,SpidR VP-20,6,10h,600,tur,dev,r_val,47.38
test,SpidR VP-20,7,10min,10,tur,dev,f1,63.8
test,SpidR VP-20,7,10min,10,tur,dev,per,68.78
test,SpidR VP-20,7,10min,10,tur,dev,pnmi,58.72
test,SpidR VP-20,7,10min,10,tur,dev,r_val,51.82
test,SpidR VP-20,7,1h,60,tur,dev,f1,62.26
test,SpidR VP-20,7,1h,60,tur,dev,per,70.1
test,SpidR VP-20,7,1h,60,tur,dev,pnmi,59.95
test,SpidR VP-20,7,1h,60,tur,dev,r_val,49.11
test,SpidR VP-20,6,10h,600,ukr,dev,f1,62.8
test,SpidR VP-20,6,10h,600,ukr,dev,per,60.96
test,SpidR VP-20,6,10h,600,ukr,dev,pnmi,65.01
test,SpidR VP-20,6,10h,600,ukr,dev,r_val,53.88
test,SpidR VP-20,7,10min,10,ukr,dev,f1,64.7
test,SpidR VP-20,7,10min,10,ukr,dev,per,59.56
test,SpidR VP-20,7,10min,10,ukr,dev,pnmi,64.71
test,SpidR VP-20,7,10min,10,ukr,dev,r_val,54.66
test,SpidR VP-20,7,1h,60,ukr,dev,f1,66.04
test,SpidR VP-20,7,1h,60,ukr,dev,per,56.89
test,SpidR VP-20,7,1h,60,ukr,dev,pnmi,66.01
test,SpidR VP-20,7,1h,60,ukr,dev,r_val,56.86
test,SpidR VP-20,6,10h,600,wol,test,f1,62.18
test,SpidR VP-20,6,10h,600,wol,test,per,60.27
test,SpidR VP-20,6,10h,600,wol,test,pnmi,63.51
test,SpidR VP-20,6,10h,600,wol,test,r_val,53.07
test,SpidR VP-20,7,10min,10,wol,test,f1,65.03
test,SpidR VP-20,7,10min,10,wol,test,per,65.15
test,SpidR VP-20,7,10min,10,wol,test,pnmi,63.36
test,SpidR VP-20,7,10min,10,wol,test,r_val,49.85
test,SpidR VP-20,7,1h,60,wol,test,f1,64.17
test,SpidR VP-20,7,1h,60,wol,test,per,66.53
test,SpidR VP-20,7,1h,60,wol,test,pnmi,64.55
test,SpidR VP-20,7,1h,60,wol,test,r_val,47.24
test,SpidR VP-20,6,0,1,cmn,test,f1,54.88
test,SpidR VP-20,6,0,1,cmn,test,per,107.96
test,SpidR VP-20,6,0,1,cmn,test,pnmi,51.22
test,SpidR VP-20,6,0,1,cmn,test,r_val,27.72
test,SpidR VP-20,6,0,1,deu,dev,f1,65.22
test,SpidR VP-20,6,0,1,deu,dev,per,65.74
test,SpidR VP-20,6,0,1,deu,dev,pnmi,56.2
test,SpidR VP-20,6,0,1,deu,dev,r_val,61.09
test,SpidR VP-20,6,0,1,eng,test,f1,63.31
test,SpidR VP-20,6,0,1,eng,test,per,61.99
test,SpidR VP-20,6,0,1,eng,test,pnmi,57.77
test,SpidR VP-20,6,0,1,eng,test,r_val,61.85
test,SpidR VP-20,6,0,1,eus,test,f1,69.01
test,SpidR VP-20,6,0,1,eus,test,per,49.74
test,SpidR VP-20,6,0,1,eus,test,pnmi,64.67
test,SpidR VP-20,6,0,1,eus,test,r_val,63.15
test,SpidR VP-20,6,0,1,fra,test,f1,61.49
test,SpidR VP-20,6,0,1,fra,test,per,50.22
test,SpidR VP-20,6,0,1,fra,test,pnmi,60.3
test,SpidR VP-20,6,0,1,fra,test,r_val,60.48
test,SpidR VP-20,6,0,1,jpn,test,f1,67.14
test,SpidR VP-20,6,0,1,jpn,test,per,59.61
test,SpidR VP-20,6,0,1,jpn,test,pnmi,56.52
test,SpidR VP-20,6,0,1,jpn,test,r_val,63.79
test,SpidR VP-20,6,0,1,swa,dev,f1,61.38
test,SpidR VP-20,6,0,1,swa,dev,per,58.43
test,SpidR VP-20,6,0,1,swa,dev,pnmi,54.04
test,SpidR VP-20,6,0,1,swa,dev,r_val,58.94
test,SpidR VP-20,6,0,1,tam,dev,f1,64.65
test,SpidR VP-20,6,0,1,tam,dev,per,61.29
test,SpidR VP-20,6,0,1,tam,dev,pnmi,53.91
test,SpidR VP-20,6,0,1,tam,dev,r_val,61.4
test,SpidR VP-20,6,0,1,tha,dev,f1,60.18
test,SpidR VP-20,6,0,1,tha,dev,per,76.18
test,SpidR VP-20,6,0,1,tha,dev,pnmi,50.21
test,SpidR VP-20,6,0,1,tha,dev,r_val,57.44
test,SpidR VP-20,6,0,1,tur,dev,f1,58.82
test,SpidR VP-20,6,0,1,tur,dev,per,66.38
test,SpidR VP-20,6,0,1,tur,dev,pnmi,53.34
test,SpidR VP-20,6,0,1,tur,dev,r_val,55.19
test,SpidR VP-20,6,0,1,ukr,dev,f1,60.7
test,SpidR VP-20,6,0,1,ukr,dev,per,58.45
test,SpidR VP-20,6,0,1,ukr,dev,pnmi,59.34
test,SpidR VP-20,6,0,1,ukr,dev,r_val,58.43
test,SpidR VP-20,6,0,1,wol,test,f1,62.48
test,SpidR VP-20,6,0,1,wol,test,per,57.37
test,SpidR VP-20,6,0,1,wol,test,pnmi,58.22
test,SpidR VP-20,6,0,1,wol,test,r_val,59.25
dev,HuBERT MMS-ulab,12,10h,600,cmn,test,triphone_abx_discrete,16.21
dev,HuBERT MMS-ulab,11,10min,10,cmn,test,triphone_abx_discrete,16.15
dev,HuBERT MMS-ulab,11,1h,60,cmn,test,triphone_abx_discrete,15.89
dev,HuBERT MMS-ulab,12,10h,600,deu,dev,triphone_abx_discrete,13.23
dev,HuBERT MMS-ulab,11,10min,10,deu,dev,triphone_abx_discrete,11.56
dev,HuBERT MMS-ulab,11,1h,60,deu,dev,triphone_abx_discrete,11.64
dev,HuBERT MMS-ulab,12,10h,600,eng,test,triphone_abx_discrete,13.85
dev,HuBERT MMS-ulab,11,10min,10,eng,test,triphone_abx_discrete,15.18
dev,HuBERT MMS-ulab,11,1h,60,eng,test,triphone_abx_discrete,13.38
dev,HuBERT MMS-ulab,12,10h,600,eus,test,triphone_abx_discrete,9.82
dev,HuBERT MMS-ulab,11,10min,10,eus,test,triphone_abx_discrete,11.11
dev,HuBERT MMS-ulab,11,1h,60,eus,test,triphone_abx_discrete,9.96
dev,HuBERT MMS-ulab,12,10h,600,fra,test,triphone_abx_discrete,14.17
dev,HuBERT MMS-ulab,11,10min,10,fra,test,triphone_abx_discrete,13.25
dev,HuBERT MMS-ulab,11,1h,60,fra,test,triphone_abx_discrete,13.24
dev,HuBERT MMS-ulab,12,10h,600,jpn,test,triphone_abx_discrete,15.21
dev,HuBERT MMS-ulab,11,10min,10,jpn,test,triphone_abx_discrete,16.3
dev,HuBERT MMS-ulab,11,1h,60,jpn,test,triphone_abx_discrete,14.46
dev,HuBERT MMS-ulab,12,10h,600,swa,dev,triphone_abx_discrete,13.94
dev,HuBERT MMS-ulab,11,10min,10,swa,dev,triphone_abx_discrete,15.06
dev,HuBERT MMS-ulab,11,1h,60,swa,dev,triphone_abx_discrete,14.22
dev,HuBERT MMS-ulab,12,10h,600,tam,dev,triphone_abx_discrete,17.03
dev,HuBERT MMS-ulab,11,10min,10,tam,dev,triphone_abx_discrete,17.93
dev,HuBERT MMS-ulab,11,1h,60,tam,dev,triphone_abx_discrete,17.5
dev,HuBERT MMS-ulab,12,10h,600,tha,dev,triphone_abx_discrete,17.93
dev,HuBERT MMS-ulab,11,10min,10,tha,dev,triphone_abx_discrete,19.74
dev,HuBERT MMS-ulab,11,1h,60,tha,dev,triphone_abx_discrete,17.82
dev,HuBERT MMS-ulab,12,10h,600,tur,dev,triphone_abx_discrete,16.49
dev,HuBERT MMS-ulab,11,10min,10,tur,dev,triphone_abx_discrete,19.37
dev,HuBERT MMS-ulab,11,1h,60,tur,dev,triphone_abx_discrete,16.64
dev,HuBERT MMS-ulab,12,10h,600,ukr,dev,triphone_abx_discrete,11.12
dev,HuBERT MMS-ulab,11,10min,10,ukr,dev,triphone_abx_discrete,11.62
dev,HuBERT MMS-ulab,11,1h,60,ukr,dev,triphone_abx_discrete,11.21
dev,HuBERT MMS-ulab,12,10h,600,wol,test,triphone_abx_discrete,11.4
dev,HuBERT MMS-ulab,11,10min,10,wol,test,triphone_abx_discrete,10.93
dev,HuBERT MMS-ulab,11,1h,60,wol,test,triphone_abx_discrete,12.56
dev,HuBERT MMS-ulab,12,0,1,cmn,test,triphone_abx_discrete,17.08
dev,HuBERT MMS-ulab,12,0,1,deu,dev,triphone_abx_discrete,13.48
dev,HuBERT MMS-ulab,12,0,1,eng,test,triphone_abx_discrete,16.19
dev,HuBERT MMS-ulab,12,0,1,eus,test,triphone_abx_discrete,10.6
dev,HuBERT MMS-ulab,12,0,1,fra,test,triphone_abx_discrete,15.7
dev,HuBERT MMS-ulab,12,0,1,jpn,test,triphone_abx_discrete,16.09
dev,HuBERT MMS-ulab,12,0,1,swa,dev,triphone_abx_discrete,15.1
dev,HuBERT MMS-ulab,12,0,1,tam,dev,triphone_abx_discrete,17.86
dev,HuBERT MMS-ulab,12,0,1,tha,dev,triphone_abx_discrete,19.09
dev,HuBERT MMS-ulab,12,0,1,tur,dev,triphone_abx_discrete,17.9
dev,HuBERT MMS-ulab,12,0,1,ukr,dev,triphone_abx_discrete,11.69
dev,HuBERT MMS-ulab,12,0,1,wol,test,triphone_abx_discrete,12.93
dev,HuBERT VP-20,11,10h,600,cmn,test,triphone_abx_discrete,14.92
dev,HuBERT VP-20,11,10min,10,cmn,test,triphone_abx_discrete,18.47
dev,HuBERT VP-20,11,1h,60,cmn,test,triphone_abx_discrete,16.71
dev,HuBERT VP-20,11,10h,600,deu,dev,triphone_abx_discrete,11.27
dev,HuBERT VP-20,11,10min,10,deu,dev,triphone_abx_discrete,11.98
dev,HuBERT VP-20,11,1h,60,deu,dev,triphone_abx_discrete,12.7
dev,HuBERT VP-20,11,10h,600,eng,test,triphone_abx_discrete,12.12
dev,HuBERT VP-20,11,10min,10,eng,test,triphone_abx_discrete,15.31
dev,HuBERT VP-20,11,1h,60,eng,test,triphone_abx_discrete,13.56
dev,HuBERT VP-20,11,10h,600,eus,test,triphone_abx_discrete,6.69
dev,HuBERT VP-20,11,10min,10,eus,test,triphone_abx_discrete,10.63
dev,HuBERT VP-20,11,1h,60,eus,test,triphone_abx_discrete,9.32
dev,HuBERT VP-20,11,10h,600,fra,test,triphone_abx_discrete,11.34
dev,HuBERT VP-20,11,10min,10,fra,test,triphone_abx_discrete,14.93
dev,HuBERT VP-20,11,1h,60,fra,test,triphone_abx_discrete,12.76
dev,HuBERT VP-20,11,10h,600,jpn,test,triphone_abx_discrete,12.12
dev,HuBERT VP-20,11,10min,10,jpn,test,triphone_abx_discrete,14.65
dev,HuBERT VP-20,11,1h,60,jpn,test,triphone_abx_discrete,14.32
dev,HuBERT VP-20,11,10h,600,swa,dev,triphone_abx_discrete,12.09
dev,HuBERT VP-20,11,10min,10,swa,dev,triphone_abx_discrete,16.22
dev,HuBERT VP-20,11,1h,60,swa,dev,triphone_abx_discrete,15.55
dev,HuBERT VP-20,11,10h,600,tam,dev,triphone_abx_discrete,15.18
dev,HuBERT VP-20,11,10min,10,tam,dev,triphone_abx_discrete,17.63
dev,HuBERT VP-20,11,1h,60,tam,dev,triphone_abx_discrete,17.06
dev,HuBERT VP-20,11,10h,600,tha,dev,triphone_abx_discrete,17.07
dev,HuBERT VP-20,11,10min,10,tha,dev,triphone_abx_discrete,20.44
dev,HuBERT VP-20,11,1h,60,tha,dev,triphone_abx_discrete,18.09
dev,HuBERT VP-20,11,10h,600,tur,dev,triphone_abx_discrete,12.41
dev,HuBERT VP-20,11,10min,10,tur,dev,triphone_abx_discrete,18.02
dev,HuBERT VP-20,11,1h,60,tur,dev,triphone_abx_discrete,15.75
dev,HuBERT VP-20,11,10h,600,ukr,dev,triphone_abx_discrete,7.38
dev,HuBERT VP-20,11,10min,10,ukr,dev,triphone_abx_discrete,10.2
dev,HuBERT VP-20,11,1h,60,ukr,dev,triphone_abx_discrete,10.22
dev,HuBERT VP-20,11,10h,600,wol,test,triphone_abx_discrete,10.79
dev,HuBERT VP-20,11,10min,10,wol,test,triphone_abx_discrete,13.2
dev,HuBERT VP-20,11,1h,60,wol,test,triphone_abx_discrete,11.42
dev,HuBERT VP-20,11,0,1,cmn,test,triphone_abx_discrete,23.29
dev,HuBERT VP-20,11,0,1,deu,dev,triphone_abx_discrete,15.03
dev,HuBERT VP-20,11,0,1,eng,test,triphone_abx_discrete,15.52
dev,HuBERT VP-20,11,0,1,eus,test,triphone_abx_discrete,11.82
dev,HuBERT VP-20,11,0,1,fra,test,triphone_abx_discrete,16.25
dev,HuBERT VP-20,11,0,1,jpn,test,triphone_abx_discrete,17.85
dev,HuBERT VP-20,11,0,1,swa,dev,triphone_abx_discrete,18.41
dev,HuBERT VP-20,11,0,1,tam,dev,triphone_abx_discrete,21.33
dev,HuBERT VP-20,11,0,1,tha,dev,triphone_abx_discrete,24.03
dev,HuBERT VP-20,11,0,1,tur,dev,triphone_abx_discrete,18.42
dev,HuBERT VP-20,11,0,1,ukr,dev,triphone_abx_discrete,12.79
dev,HuBERT VP-20,11,0,1,wol,test,triphone_abx_discrete,15.36
dev,SpidR MMS-ulab,5,10h,600,cmn,test,triphone_abx_discrete,11.75
dev,SpidR MMS-ulab,6,10min,10,cmn,test,triphone_abx_discrete,17.38
dev,SpidR MMS-ulab,5,1h,60,cmn,test,triphone_abx_discrete,12.24
dev,SpidR MMS-ulab,5,10h,600,deu,dev,triphone_abx_discrete,10.1
dev,SpidR MMS-ulab,6,10min,10,deu,dev,triphone_abx_discrete,13.23
dev,SpidR MMS-ulab,5,1h,60,deu,dev,triphone_abx_discrete,10.33
dev,SpidR MMS-ulab,5,10h,600,eng,test,triphone_abx_discrete,12.03
dev,SpidR MMS-ulab,6,10min,10,eng,test,triphone_abx_discrete,15.24
dev,SpidR MMS-ulab,5,1h,60,eng,test,triphone_abx_discrete,12.56
dev,SpidR MMS-ulab,5,10h,600,eus,test,triphone_abx_discrete,6.49
dev,SpidR MMS-ulab,6,10min,10,eus,test,triphone_abx_discrete,11.56
dev,SpidR MMS-ulab,5,1h,60,eus,test,triphone_abx_discrete,7.06
dev,SpidR MMS-ulab,5,10h,600,fra,test,triphone_abx_discrete,10.83
dev,SpidR MMS-ulab,6,10min,10,fra,test,triphone_abx_discrete,14.13
dev,SpidR MMS-ulab,5,1h,60,fra,test,triphone_abx_discrete,11.16
dev,SpidR MMS-ulab,5,10h,600,jpn,test,triphone_abx_discrete,10.9
dev,SpidR MMS-ulab,6,10min,10,jpn,test,triphone_abx_discrete,15.69
dev,SpidR MMS-ulab,5,1h,60,jpn,test,triphone_abx_discrete,11.18
dev,SpidR MMS-ulab,5,10h,600,swa,dev,triphone_abx_discrete,10.47
dev,SpidR MMS-ulab,6,10min,10,swa,dev,triphone_abx_discrete,15.86
dev,SpidR MMS-ulab,5,1h,60,swa,dev,triphone_abx_discrete,11.02
dev,SpidR MMS-ulab,5,10h,600,tam,dev,triphone_abx_discrete,14.26
dev,SpidR MMS-ulab,6,10min,10,tam,dev,triphone_abx_discrete,19.11
dev,SpidR MMS-ulab,5,1h,60,tam,dev,triphone_abx_discrete,15.75
dev,SpidR MMS-ulab,5,10h,600,tha,dev,triphone_abx_discrete,13.75
dev,SpidR MMS-ulab,6,10min,10,tha,dev,triphone_abx_discrete,18.28
dev,SpidR MMS-ulab,5,1h,60,tha,dev,triphone_abx_discrete,14.4
dev,SpidR MMS-ulab,5,10h,600,tur,dev,triphone_abx_discrete,11.52
dev,SpidR MMS-ulab,6,10min,10,tur,dev,triphone_abx_discrete,17.53
dev,SpidR MMS-ulab,5,1h,60,tur,dev,triphone_abx_discrete,12.89
dev,SpidR MMS-ulab,5,10h,600,ukr,dev,triphone_abx_discrete,7.83
dev,SpidR MMS-ulab,6,10min,10,ukr,dev,triphone_abx_discrete,12.19
dev,SpidR MMS-ulab,5,1h,60,ukr,dev,triphone_abx_discrete,8.82
dev,SpidR MMS-ulab,5,10h,600,wol,test,triphone_abx_discrete,8.98
dev,SpidR MMS-ulab,6,10min,10,wol,test,triphone_abx_discrete,13.71
dev,SpidR MMS-ulab,5,1h,60,wol,test,triphone_abx_discrete,9.12
dev,SpidR MMS-ulab,5,0,1,cmn,test,triphone_abx_discrete,17.61
dev,SpidR MMS-ulab,5,0,1,deu,dev,triphone_abx_discrete,12.67
dev,SpidR MMS-ulab,5,0,1,eng,test,triphone_abx_discrete,14.89
dev,SpidR MMS-ulab,5,0,1,eus,test,triphone_abx_discrete,9.39
dev,SpidR MMS-ulab,5,0,1,fra,test,triphone_abx_discrete,14.84
dev,SpidR MMS-ulab,5,0,1,jpn,test,triphone_abx_discrete,14.02
dev,SpidR MMS-ulab,5,0,1,swa,dev,triphone_abx_discrete,12.35
dev,SpidR MMS-ulab,5,0,1,tam,dev,triphone_abx_discrete,16.11
